name,name_en,service_type,lat,lng,country_code
Aldeia dos Ventos,Aldeia dos Ventos,clothes,-22.9060824,-43.1786415,BR
Força da Natureza,Força da Natureza,supermarket,-22.9061631,-43.1785635,BR
Crefisa,Crefisa,money_lender,-22.9059244,-43.1787806,BR
First Class,First Class,towels,-22.9059704,-43.1787448,BR
Vivianne Lee,Vivianne Lee,shoes,-22.9057091,-43.1787764,BR
Claudia Simões,Claudia Simões,clothes,-22.9056517,-43.1786953,BR
Fiszpan,Fiszpan,clothes,-22.9053808,-43.1786919,BR
Lojas Magal,Lojas Magal,convenience,-22.9054918,-43.1783482,BR
Mr. Cat,Mr. Cat,shoes,-22.9055863,-43.1785632,BR
Papelaria da Cidade,Papelaria da Cidade,stationery,-22.905728,-43.1788114,BR
Renner,Renner,clothes,-22.9054519,-43.1782799,BR
NHC,NHC,shoes,-22.9053049,-43.1785066,BR
Gold Shop,Gold Shop,shoes,-22.9053286,-43.1785581,BR
DanGe,DanGe,clothes,-22.9053602,-43.1786096,BR
Get Fashion,Get Fashion,clothes,-22.9053839,-43.1786525,BR
Ô Matos Bar,Ô Matos Bar,restaurant,-22.904938,-43.1781168,BR
Nativa,Nativa,shoes,-22.9051705,-43.1782491,BR
Datelli,Datelli,shoes,-22.9052258,-43.1783435,BR
Óticas Visão,Óticas Visão,optician,-22.9052495,-43.178395,BR
Mala Amada,Mala Amada,bag,-22.9050211,-43.1780152,BR
Via Uno,Via Uno,clothes,-22.9050756,-43.178086,BR
Andarella,Andarella,clothes,-22.9050993,-43.1781289,BR
Jelly,Jelly,shoes,-22.9051388,-43.1782062,BR
Roupas Water Proof,Roupas Water Proof,clothes,-22.9049895,-43.1779672,BR
Violeta Perfumaria,Violeta Perfumaria,perfumery,-22.9061793,-43.1783658,BR
Dysk,Dysk,clothes,-22.9054909,-43.1787853,BR
Fotoplan,Fotoplan,photo,-22.9055707,-43.1788447,BR
Kilo Express,Kilo Express,restaurant,-22.9109906,-43.1748292,BR
Nitgrama,Nitgrama,restaurant,-22.9110651,-43.174937,BR
Barbearia Laranjeiras,Barbearia Laranjeiras,yes,-22.9363678,-43.190343,BR
Ipiranga,Ipiranga,fuel,-22.9769283,-43.2203773,BR
Victoria,Victoria,restaurant,-22.9753634,-43.2197875,BR
Brewteco,Brewteco,restaurant,-22.9739112,-43.2271653,BR
Lojas Americanas,Lojas Americanas,convenience,-22.912421,-43.1768977,BR
Cipan,Cipan,car,-22.9119258,-43.1919105,BR
O Caranguejo,O Caranguejo,restaurant,-22.9763598,-43.1923361,BR
Amarelinho,Amarelinho,restaurant,-22.9103129,-43.1763121,BR
Rei dos Galetos,Rei dos Galetos,restaurant,-22.9051472,-43.1771551,BR
Óticas do Povo,Óticas do Povo,optician,-22.9059779,-43.1767382,BR
Via Scarpe,Via Scarpe,shoes,-22.9060372,-43.1768026,BR
